family,award_year,record_disposition,record_origin,detailed_identity_reason,column,units,source_record_count,observed_amount_cells,unknown_amount_cells,known_source_dollar_sum
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,directory_crosswalk_identity_conflict,loan_direct__subsidized_undergraduate_disbursements,nominal_usd,6,0,6,
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,directory_crosswalk_identity_conflict,loan_direct__subsidized_graduate_loans_originated_amt,nominal_usd,6,0,6,
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,directory_crosswalk_identity_conflict,loan_direct__subsidized_graduate_disbursements,nominal_usd,6,0,6,
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,directory_crosswalk_identity_conflict,loan_direct__unsubsidized_undergraduate_loans_originated_amt,nominal_usd,6,6,0,5136744.0
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,directory_crosswalk_identity_conflict,loan_direct__unsubsidized_undergraduate_disbursements,nominal_usd,6,6,0,5136744.0
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,directory_crosswalk_identity_conflict,loan_direct__unsubsidized_graduate_loans_originated_amt,nominal_usd,6,6,0,0.0
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,directory_crosswalk_identity_conflict,loan_direct__unsubsidized_graduate_disbursements,nominal_usd,6,6,0,0.0
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,loan_direct__subsidized_loans_originated_amt,nominal_usd,1,1,0,560973.0
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,loan_direct__subsidized_disbursements,nominal_usd,1,1,0,560973.0
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,loan_direct__unsubsidized_loans_originated_amt,nominal_usd,1,0,1,
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,loan_direct__unsubsidized_disbursements,nominal_usd,1,0,1,
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,loan_direct__plus_loans_originated_amt,nominal_usd,1,0,1,
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,loan_direct__plus_disbursements,nominal_usd,1,0,1,
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,loan_direct__grad_plus_loans_originated_amt,nominal_usd,1,1,0,145255.0
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,loan_direct__grad_plus_disbursements,nominal_usd,1,1,0,145255.0
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,loan_direct__parent_plus_loans_originated_amt,nominal_usd,1,1,0,65765.0
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,loan_direct__parent_plus_disbursements,nominal_usd,1,1,0,65765.0
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,loan_direct__subsidized_undergraduate_loans_originated_amt,nominal_usd,1,0,1,
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,loan_direct__subsidized_undergraduate_disbursements,nominal_usd,1,0,1,
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,loan_direct__subsidized_graduate_loans_originated_amt,nominal_usd,1,0,1,
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,loan_direct__subsidized_graduate_disbursements,nominal_usd,1,0,1,
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,loan_direct__unsubsidized_undergraduate_loans_originated_amt,nominal_usd,1,1,0,567689.0
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,loan_direct__unsubsidized_undergraduate_disbursements,nominal_usd,1,1,0,567689.0
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,loan_direct__unsubsidized_graduate_loans_originated_amt,nominal_usd,1,1,0,1454555.0
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,multiple_nonadministrative_directory_unitids,loan_direct__unsubsidized_graduate_disbursements,nominal_usd,1,1,0,1454555.0
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,loan_direct__subsidized_loans_originated_amt,nominal_usd,37,37,0,872633481.0
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,loan_direct__subsidized_disbursements,nominal_usd,37,37,0,871552821.0
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,loan_direct__unsubsidized_loans_originated_amt,nominal_usd,37,0,37,
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,loan_direct__unsubsidized_disbursements,nominal_usd,37,0,37,
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,loan_direct__plus_loans_originated_amt,nominal_usd,37,0,37,
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,loan_direct__plus_disbursements,nominal_usd,37,0,37,
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,loan_direct__grad_plus_loans_originated_amt,nominal_usd,37,37,0,186859916.0
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,loan_direct__grad_plus_disbursements,nominal_usd,37,37,0,186859916.0
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,loan_direct__parent_plus_loans_originated_amt,nominal_usd,37,37,0,652769104.0
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,loan_direct__parent_plus_disbursements,nominal_usd,37,37,0,652736473.0
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,loan_direct__subsidized_undergraduate_loans_originated_amt,nominal_usd,37,0,37,
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,loan_direct__subsidized_undergraduate_disbursements,nominal_usd,37,0,37,
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,loan_direct__subsidized_graduate_loans_originated_amt,nominal_usd,37,0,37,
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,loan_direct__subsidized_graduate_disbursements,nominal_usd,37,0,37,
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,loan_direct__unsubsidized_undergraduate_loans_originated_amt,nominal_usd,37,37,0,968190349.0
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,loan_direct__unsubsidized_undergraduate_disbursements,nominal_usd,37,37,0,966770290.0
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,loan_direct__unsubsidized_graduate_loans_originated_amt,nominal_usd,37,37,0,1201464419.0
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,multiple_official_site_unitids,loan_direct__unsubsidized_graduate_disbursements,nominal_usd,37,37,0,1200219338.0
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,loan_direct__subsidized_loans_originated_amt,nominal_usd,425,425,0,18323891.0
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,loan_direct__subsidized_disbursements,nominal_usd,425,425,0,18288826.0
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,loan_direct__unsubsidized_loans_originated_amt,nominal_usd,425,0,425,
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,loan_direct__unsubsidized_disbursements,nominal_usd,425,0,425,
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,loan_direct__plus_loans_originated_amt,nominal_usd,425,0,425,
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,loan_direct__plus_disbursements,nominal_usd,425,0,425,
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,loan_direct__grad_plus_loans_originated_amt,nominal_usd,425,425,0,793061521.0
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,loan_direct__grad_plus_disbursements,nominal_usd,425,425,0,793013191.0
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,loan_direct__parent_plus_loans_originated_amt,nominal_usd,425,425,0,40444221.0
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,loan_direct__parent_plus_disbursements,nominal_usd,425,425,0,40409971.0
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,loan_direct__subsidized_undergraduate_loans_originated_amt,nominal_usd,425,0,425,
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,loan_direct__subsidized_undergraduate_disbursements,nominal_usd,425,0,425,
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,loan_direct__subsidized_graduate_loans_originated_amt,nominal_usd,425,0,425,
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,loan_direct__subsidized_graduate_disbursements,nominal_usd,425,0,425,
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,loan_direct__unsubsidized_undergraduate_loans_originated_amt,nominal_usd,425,425,0,19663897.0
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,loan_direct__unsubsidized_undergraduate_disbursements,nominal_usd,425,425,0,19627123.0
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,loan_direct__unsubsidized_graduate_loans_originated_amt,nominal_usd,425,425,0,433347128.0
direct_loans,2016-2017,excluded_annual_identity_unresolved,opeid_master,no_annual_site_match,loan_direct__unsubsidized_graduate_disbursements,nominal_usd,425,425,0,433323626.0
direct_loans,2016-2017,included_unique_family_record,opeid_master,official_site_alias_annual_unitid_verified,loan_direct__subsidized_loans_originated_amt,nominal_usd,1,1,0,1404386.0
direct_loans,2016-2017,included_unique_family_record,opeid_master,official_site_alias_annual_unitid_verified,loan_direct__subsidized_disbursements,nominal_usd,1,1,0,1404386.0
direct_loans,2016-2017,included_unique_family_record,opeid_master,official_site_alias_annual_unitid_verified,loan_direct__unsubsidized_loans_originated_amt,nominal_usd,1,0,1,
direct_loans,2016-2017,included_unique_family_record,opeid_master,official_site_alias_annual_unitid_verified,loan_direct__unsubsidized_disbursements,nominal_usd,1,0,1,
direct_loans,2016-2017,included_unique_family_record,opeid_master,official_site_alias_annual_unitid_verified,loan_direct__plus_loans_originated_amt,nominal_usd,1,0,1,
direct_loans,2016-2017,included_unique_family_record,opeid_master,official_site_alias_annual_unitid_verified,loan_direct__plus_disbursements,nominal_usd,1,0,1,
direct_loans,2016-2017,included_unique_family_record,opeid_master,official_site_alias_annual_unitid_verified,loan_direct__grad_plus_loans_originated_amt,nominal_usd,1,1,0,0.0
direct_loans,2016-2017,included_unique_family_record,opeid_master,official_site_alias_annual_unitid_verified,loan_direct__grad_plus_disbursements,nominal_usd,1,1,0,0.0
direct_loans,2016-2017,included_unique_family_record,opeid_master,official_site_alias_annual_unitid_verified,loan_direct__parent_plus_loans_originated_amt,nominal_usd,1,1,0,38372.0
direct_loans,2016-2017,included_unique_family_record,opeid_master,official_site_alias_annual_unitid_verified,loan_direct__parent_plus_disbursements,nominal_usd,1,1,0,38372.0
direct_loans,2016-2017,included_unique_family_record,opeid_master,official_site_alias_annual_unitid_verified,loan_direct__subsidized_undergraduate_loans_originated_amt,nominal_usd,1,0,1,
direct_loans,2016-2017,included_unique_family_record,opeid_master,official_site_alias_annual_unitid_verified,loan_direct__subsidized_undergraduate_disbursements,nominal_usd,1,0,1,
direct_loans,2016-2017,included_unique_family_record,opeid_master,official_site_alias_annual_unitid_verified,loan_direct__subsidized_graduate_loans_originated_amt,nominal_usd,1,0,1,
direct_loans,2016-2017,included_unique_family_record,opeid_master,official_site_alias_annual_unitid_verified,loan_direct__subsidized_graduate_disbursements,nominal_usd,1,0,1,
direct_loans,2016-2017,included_unique_family_record,opeid_master,official_site_alias_annual_unitid_verified,loan_direct__unsubsidized_undergraduate_loans_originated_amt,nominal_usd,1,1,0,1692284.0
direct_loans,2016-2017,included_unique_family_record,opeid_master,official_site_alias_annual_unitid_verified,loan_direct__unsubsidized_undergraduate_disbursements,nominal_usd,1,1,0,1692284.0
direct_loans,2016-2017,included_unique_family_record,opeid_master,official_site_alias_annual_unitid_verified,loan_direct__unsubsidized_graduate_loans_originated_amt,nominal_usd,1,1,0,0.0
direct_loans,2016-2017,included_unique_family_record,opeid_master,official_site_alias_annual_unitid_verified,loan_direct__unsubsidized_graduate_disbursements,nominal_usd,1,1,0,0.0
direct_loans,2016-2017,included_unique_family_record,opeid_master,official_site_and_directory_agree,loan_direct__subsidized_loans_originated_amt,nominal_usd,4869,4869,0,20772003794.0
direct_loans,2016-2017,included_unique_family_record,opeid_master,official_site_and_directory_agree,loan_direct__subsidized_disbursements,nominal_usd,4869,4869,0,20757544036.0
direct_loans,2016-2017,included_unique_family_record,opeid_master,official_site_and_directory_agree,loan_direct__unsubsidized_loans_originated_amt,nominal_usd,4869,0,4869,
direct_loans,2016-2017,included_unique_family_record,opeid_master,official_site_and_directory_agree,loan_direct__unsubsidized_disbursements,nominal_usd,4869,0,4869,
direct_loans,2016-2017,included_unique_family_record,opeid_master,official_site_and_directory_agree,loan_direct__plus_loans_originated_amt,nominal_usd,4869,0,4869,
