family,award_year,column,master_source_records,included_records,excluded_records,master_known_sum,included_known_sum,excluded_known_sum
grants,1999-2000,grant__pell_recipients,5224,4931,293,3911051,3567781,343270
grants,1999-2000,grant__pell_disbursements,5224,4931,293,7210153296.95,6510014545.059999,700138751.89
grants,1999-2000,grant__acg_recipients,5224,4931,293,,,
grants,1999-2000,grant__acg_disbursements,5224,4931,293,,,
grants,1999-2000,grant__smart_recipients,5224,4931,293,,,
grants,1999-2000,grant__smart_disbursements,5224,4931,293,,,
grants,1999-2000,grant__teach_recipients,5224,4931,293,,,
grants,1999-2000,grant__teach_disbursements,5224,4931,293,,,
grants,1999-2000,grant__iasg_recipients,5224,4931,293,,,
grants,1999-2000,grant__iasg_disbursements,5224,4931,293,,,
grants,2000-2001,grant__pell_recipients,5204,4904,300,4058326,3507248,551078
grants,2000-2001,grant__pell_disbursements,5204,4904,300,7953978896.66,6805446955.81,1148531940.85
grants,2000-2001,grant__acg_recipients,5204,4904,300,,,
grants,2000-2001,grant__acg_disbursements,5204,4904,300,,,
grants,2000-2001,grant__smart_recipients,5204,4904,300,,,
grants,2000-2001,grant__smart_disbursements,5204,4904,300,,,
grants,2000-2001,grant__teach_recipients,5204,4904,300,,,
grants,2000-2001,grant__teach_disbursements,5204,4904,300,,,
grants,2000-2001,grant__iasg_recipients,5204,4904,300,,,
grants,2000-2001,grant__iasg_disbursements,5204,4904,300,,,
grants,2001-2002,grant__pell_recipients,5185,4982,203,4526441,3934967,591474
grants,2001-2002,grant__pell_disbursements,5185,4982,203,9975668778.18,8593805317.24,1381863460.94
grants,2001-2002,grant__acg_recipients,5185,4982,203,,,
grants,2001-2002,grant__acg_disbursements,5185,4982,203,,,
grants,2001-2002,grant__smart_recipients,5185,4982,203,,,
grants,2001-2002,grant__smart_disbursements,5185,4982,203,,,
grants,2001-2002,grant__teach_recipients,5185,4982,203,,,
grants,2001-2002,grant__teach_disbursements,5185,4982,203,,,
grants,2001-2002,grant__iasg_recipients,5185,4982,203,,,
grants,2001-2002,grant__iasg_disbursements,5185,4982,203,,,
grants,2002-2003,grant__pell_recipients,5175,4982,193,4976116,4361751,614365
grants,2002-2003,grant__pell_disbursements,5175,4982,193,11633657339.300001,10115821106.49,1517836232.81
grants,2002-2003,grant__acg_recipients,5175,4982,193,,,
grants,2002-2003,grant__acg_disbursements,5175,4982,193,,,
grants,2002-2003,grant__smart_recipients,5175,4982,193,,,
grants,2002-2003,grant__smart_disbursements,5175,4982,193,,,
grants,2002-2003,grant__teach_recipients,5175,4982,193,,,
grants,2002-2003,grant__teach_disbursements,5175,4982,193,,,
grants,2002-2003,grant__iasg_recipients,5175,4982,193,,,
grants,2002-2003,grant__iasg_disbursements,5175,4982,193,,,
grants,2003-2004,grant__pell_recipients,5203,4971,232,5364031,4691092,672939
grants,2003-2004,grant__pell_disbursements,5203,4971,232,12694888563.98,11030878207.259998,1664010356.72
grants,2003-2004,grant__acg_recipients,5203,4971,232,,,
grants,2003-2004,grant__acg_disbursements,5203,4971,232,,,
grants,2003-2004,grant__smart_recipients,5203,4971,232,,,
grants,2003-2004,grant__smart_disbursements,5203,4971,232,,,
grants,2003-2004,grant__teach_recipients,5203,4971,232,,,
grants,2003-2004,grant__teach_disbursements,5203,4971,232,,,
grants,2003-2004,grant__iasg_recipients,5203,4971,232,,,
grants,2003-2004,grant__iasg_disbursements,5203,4971,232,,,
grants,2004-2005,grant__pell_recipients,5211,4976,235,5547664,4857543,690121
grants,2004-2005,grant__pell_disbursements,5211,4976,235,13135585874.199999,11461584153.57,1674001720.63
grants,2004-2005,grant__acg_recipients,5211,4976,235,,,
grants,2004-2005,grant__acg_disbursements,5211,4976,235,,,
grants,2004-2005,grant__smart_recipients,5211,4976,235,,,
grants,2004-2005,grant__smart_disbursements,5211,4976,235,,,
grants,2004-2005,grant__teach_recipients,5211,4976,235,,,
grants,2004-2005,grant__teach_disbursements,5211,4976,235,,,
grants,2004-2005,grant__iasg_recipients,5211,4976,235,,,
grants,2004-2005,grant__iasg_disbursements,5211,4976,235,,,
grants,2005-2006,grant__pell_recipients,5249,5032,217,5414748,4690324,724424
grants,2005-2006,grant__pell_disbursements,5249,5032,217,12672458993.22,10937428113.34,1735030879.88
grants,2005-2006,grant__acg_recipients,5249,5032,217,,,
grants,2005-2006,grant__acg_disbursements,5249,5032,217,,,
grants,2005-2006,grant__smart_recipients,5249,5032,217,,,
grants,2005-2006,grant__smart_disbursements,5249,5032,217,,,
grants,2005-2006,grant__teach_recipients,5249,5032,217,,,
grants,2005-2006,grant__teach_disbursements,5249,5032,217,,,
grants,2005-2006,grant__iasg_recipients,5249,5032,217,,,
grants,2005-2006,grant__iasg_disbursements,5249,5032,217,,,
grants,2006-2007,grant__pell_recipients,5503,5250,253,5289141,4740817,548324
grants,2006-2007,grant__pell_disbursements,5503,5250,253,12791917984.029999,11499505762.810001,1292412221.22
grants,2006-2007,grant__acg_recipients,5503,5250,253,306122,289210,16912
grants,2006-2007,grant__acg_disbursements,5503,5250,253,242351541.23999998,229375223.84999996,12976317.390000002
grants,2006-2007,grant__smart_recipients,5503,5250,253,63168,55797,7371
grants,2006-2007,grant__smart_disbursements,5503,5250,253,205784707.60999995,181971944.98,23812762.63
grants,2006-2007,grant__teach_recipients,5503,5250,253,,,
grants,2006-2007,grant__teach_disbursements,5503,5250,253,,,
grants,2006-2007,grant__iasg_recipients,5503,5250,253,,,
grants,2006-2007,grant__iasg_disbursements,5503,5250,253,,,
grants,2007-2008,grant__pell_recipients,5505,5226,279,5687155,5062440,624715
grants,2007-2008,grant__pell_disbursements,5505,5226,279,14674894282.96,13091798658.470001,1583095624.49
grants,2007-2008,grant__acg_recipients,5505,5226,279,399255,374411,24844
grants,2007-2008,grant__acg_disbursements,5505,5226,279,308827217.6200003,289936411.0300001,18890806.59
grants,2007-2008,grant__smart_recipients,5505,5226,279,65396,58249,7147
grants,2007-2008,grant__smart_disbursements,5505,5226,279,204870164.77999994,182738173.4,22131991.38
grants,2007-2008,grant__teach_recipients,5505,5226,279,,,
grants,2007-2008,grant__teach_disbursements,5505,5226,279,,,
grants,2007-2008,grant__iasg_recipients,5505,5226,279,,,
grants,2007-2008,grant__iasg_disbursements,5505,5226,279,,,
grants,2008-2009,grant__pell_recipients,5539,5178,361,6321906,5499812,822094
grants,2008-2009,grant__pell_disbursements,5539,5178,361,18280964703.170002,15959909811.160002,2321054892.01
grants,2008-2009,grant__acg_recipients,5539,5178,361,441792,408928,32864
grants,2008-2009,grant__acg_disbursements,5539,5178,361,339482727.16000015,314693876.45999986,24788850.700000003
grants,2008-2009,grant__smart_recipients,5539,5178,361,64443,56351,8092
grants,2008-2009,grant__smart_disbursements,5539,5178,361,199817772.48,174215267.01000002,25602505.47
grants,2008-2009,grant__teach_recipients,5539,5178,361,11820,11301,519
grants,2008-2009,grant__teach_disbursements,5539,5178,361,37329985.809999995,35672341.31,1657644.5
grants,2008-2009,grant__iasg_recipients,5539,5178,361,,,
grants,2008-2009,grant__iasg_disbursements,5539,5178,361,,,
grants,2009-2010,grant__pell_recipients,5600,5208,408,8306626,7226985,1114579
grants,2009-2010,grant__pell_disbursements,5600,5208,408,29798790008.14,25980286517.149998,3969586069.9599996
grants,2009-2010,grant__acg_recipients,5600,5208,408,628467,586962,48833
grants,2009-2010,grant__acg_disbursements,5600,5208,408,473447227.7099999,443057482.8400001,36224220.99
grants,2009-2010,grant__smart_recipients,5600,5208,408,113898,101494,13670
grants,2009-2010,grant__smart_disbursements,5600,5208,408,355551693.49999994,316652529.9,42695542.35
grants,2009-2010,grant__teach_recipients,5600,5208,408,30659,29432,1227
grants,2009-2010,grant__teach_disbursements,5600,5208,408,95879679.39,92045091.39,3834588.0
grants,2009-2010,grant__iasg_recipients,5600,5208,408,,,
grants,2009-2010,grant__iasg_disbursements,5600,5208,408,,,
grants,2010-2011,grant__pell_recipients,5529,5272,257,9602177,8511178,1090999
grants,2010-2011,grant__pell_disbursements,5529,5272,257,35569974780.66,31339473583.290005,4230501197.37
grants,2010-2011,grant__acg_recipients,5529,5272,257,734570,681403,53167
grants,2010-2011,grant__acg_disbursements,5529,5272,257,553147948.04,513873296.57,39274651.47
grants,2010-2011,grant__smart_recipients,5529,5272,257,139924,122392,17532
grants,2010-2011,grant__smart_disbursements,5529,5272,257,432331742.25,380077305.71,52254436.54
grants,2010-2011,grant__teach_recipients,5529,5272,257,38772,37372,1400
grants,2010-2011,grant__teach_disbursements,5529,5272,257,121438821.21,117197730.8,4241090.41
grants,2010-2011,grant__iasg_recipients,5529,5272,257,32,29,3
grants,2010-2011,grant__iasg_disbursements,5529,5272,257,169045.0,157945.0,11100.0
grants,2011-2012,grant__pell_recipients,5487,5369,118,9711984,9365091,346893
grants,2011-2012,grant__pell_disbursements,5487,5369,118,33498676793.58,32370652277.370003,1128024516.21
grants,2011-2012,grant__acg_recipients,5487,5369,118,,,
grants,2011-2012,grant__acg_disbursements,5487,5369,118,,,
grants,2011-2012,grant__smart_recipients,5487,5369,118,,,
grants,2011-2012,grant__smart_disbursements,5487,5369,118,,,
grants,2011-2012,grant__teach_recipients,5487,5369,118,38445,37709,736
grants,2011-2012,grant__teach_disbursements,5487,5369,118,120037506.29,117621469.14999999,2416037.14
grants,2011-2012,grant__iasg_recipients,5487,5369,118,38,35,3
grants,2011-2012,grant__iasg_disbursements,5487,5369,118,176622.46,163440.46,13182.0
grants,2012-2013,grant__pell_recipients,5475,5378,97,9202371,8912313,290058
grants,2012-2013,grant__pell_disbursements,5475,5378,97,32046972823.559998,31064013081.890003,982959741.6700001
grants,2012-2013,grant__acg_recipients,5475,5378,97,,,
grants,2012-2013,grant__acg_disbursements,5475,5378,97,,,
grants,2012-2013,grant__smart_recipients,5475,5378,97,,,
grants,2012-2013,grant__smart_disbursements,5475,5378,97,,,
grants,2012-2013,grant__teach_recipients,5475,5378,97,35784,35112,672
grants,2012-2013,grant__teach_disbursements,5475,5378,97,109809099.49000001,107703331.49,2105768.0
grants,2012-2013,grant__iasg_recipients,5475,5378,97,49,47,2
grants,2012-2013,grant__iasg_disbursements,5475,5378,97,227394.0,216344.0,11050.0
grants,2013-2014,grant__pell_recipients,5481,5345,136,8889644,8488758,400886
grants,2013-2014,grant__pell_disbursements,5481,5345,136,31467887990.399998,30076196721.82,1391691268.58
grants,2013-2014,grant__acg_recipients,5481,5345,136,,,
grants,2013-2014,grant__acg_disbursements,5481,5345,136,,,
grants,2013-2014,grant__smart_recipients,5481,5345,136,,,
grants,2013-2014,grant__smart_disbursements,5481,5345,136,,,
grants,2013-2014,grant__teach_recipients,5481,5345,136,32937,32223,714
grants,2013-2014,grant__teach_disbursements,5481,5345,136,96513420.65,94486810.55000001,2026610.0999999999
grants,2013-2014,grant__iasg_recipients,5481,5345,136,63,61,2
grants,2013-2014,grant__iasg_disbursements,5481,5345,136,301930.36,291769.36,10161.0
grants,2014-2015,grant__pell_recipients,5449,5334,115,8529797,8053480,476317
grants,2014-2015,grant__pell_disbursements,5449,5334,115,30622041625.9,28897093192.61,1724948433.29
grants,2014-2015,grant__acg_recipients,5449,5334,115,,,
grants,2014-2015,grant__acg_disbursements,5449,5334,115,,,
grants,2014-2015,grant__smart_recipients,5449,5334,115,,,
grants,2014-2015,grant__smart_disbursements,5449,5334,115,,,
grants,2014-2015,grant__teach_recipients,5449,5334,115,32027,31336,691
grants,2014-2015,grant__teach_disbursements,5449,5334,115,94337133.4,92452735.55,1884397.85
grants,2014-2015,grant__iasg_recipients,5449,5334,115,71,65,6
grants,2014-2015,grant__iasg_disbursements,5449,5334,115,331362.78,302117.3,29245.48
grants,2015-2016,grant__pell_recipients,5397,5290,107,7837998,7550566,287432
grants,2015-2016,grant__pell_disbursements,5397,5290,107,28551639760.58,27511452974.63,1040186785.95
grants,2015-2016,grant__acg_recipients,5397,5290,107,,,
grants,2015-2016,grant__acg_disbursements,5397,5290,107,,,
grants,2015-2016,grant__smart_recipients,5397,5290,107,,,
grants,2015-2016,grant__smart_disbursements,5397,5290,107,,,
grants,2015-2016,grant__teach_recipients,5397,5290,107,30810,30142,668
grants,2015-2016,grant__teach_disbursements,5397,5290,107,89411021.30999999,87560972.81,1850048.5
grants,2015-2016,grant__iasg_recipients,5397,5290,107,77,73,4
grants,2015-2016,grant__iasg_disbursements,5397,5290,107,371916.69,350474.83,21441.86
grants,2016-2017,grant__pell_recipients,5310,5218,92,7361861,7155262,206599
grants,2016-2017,grant__pell_disbursements,5310,5218,92,26885717480.910004,26141256476.47,744461004.44
grants,2016-2017,grant__acg_recipients,5310,5218,92,,,
grants,2016-2017,grant__acg_disbursements,5310,5218,92,,,
grants,2016-2017,grant__smart_recipients,5310,5218,92,,,
grants,2016-2017,grant__smart_disbursements,5310,5218,92,,,
grants,2016-2017,grant__teach_recipients,5310,5218,92,30135,29377,758
grants,2016-2017,grant__teach_disbursements,5310,5218,92,86664739.33000001,84618057.33,2046682.0
grants,2016-2017,grant__iasg_recipients,5310,5218,92,79,75,4
grants,2016-2017,grant__iasg_disbursements,5310,5218,92,372476.57,354185.14,18291.43
grants,2017-2018,grant__pell_recipients,5212,5118,94,7281613,7066891,214722
grants,2017-2018,grant__pell_disbursements,5212,5118,94,28670504143.37,27801932536.210003,868571607.1599998
grants,2017-2018,grant__acg_recipients,5212,5118,94,,,
grants,2017-2018,grant__acg_disbursements,5212,5118,94,,,
grants,2017-2018,grant__smart_recipients,5212,5118,94,,,
grants,2017-2018,grant__smart_disbursements,5212,5118,94,,,
grants,2017-2018,grant__teach_recipients,5212,5118,94,29822,29016,806
grants,2017-2018,grant__teach_disbursements,5212,5118,94,86453068.59,84124444.09,2328624.5
grants,2017-2018,grant__iasg_recipients,5212,5118,94,69,64,5
grants,2017-2018,grant__iasg_disbursements,5212,5118,94,348942.44000000006,320007.4800000001,28934.96
grants,2018-2019,grant__pell_recipients,5118,5022,96,7031749,6808571,223178
grants,2018-2019,grant__pell_disbursements,5118,5022,96,28405620234.17,27493678277.7,911941956.47
grants,2018-2019,grant__acg_recipients,5118,5022,96,,,
grants,2018-2019,grant__acg_disbursements,5118,5022,96,,,
grants,2018-2019,grant__smart_recipients,5118,5022,96,,,
grants,2018-2019,grant__smart_disbursements,5118,5022,96,,,
