family,award_year,record_disposition,record_origin,column,units,source_record_count,observed_amount_cells,unknown_amount_cells,known_source_dollar_sum
direct_loans,2003-2004,excluded_annual_identity_unresolved,opeid_master,loan_direct__parent_plus_disbursements,nominal_usd,44,0,44,
direct_loans,2003-2004,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_undergraduate_loans_originated_amt,nominal_usd,44,0,44,
direct_loans,2003-2004,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_undergraduate_disbursements,nominal_usd,44,0,44,
direct_loans,2003-2004,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_graduate_loans_originated_amt,nominal_usd,44,0,44,
direct_loans,2003-2004,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_graduate_disbursements,nominal_usd,44,0,44,
direct_loans,2003-2004,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_undergraduate_loans_originated_amt,nominal_usd,44,0,44,
direct_loans,2003-2004,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_undergraduate_disbursements,nominal_usd,44,0,44,
direct_loans,2003-2004,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_graduate_loans_originated_amt,nominal_usd,44,0,44,
direct_loans,2003-2004,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_graduate_disbursements,nominal_usd,44,0,44,
direct_loans,2003-2004,included_unique_family_record,opeid_master,loan_direct__subsidized_loans_originated_amt,nominal_usd,1042,1042,0,5683634674.0
direct_loans,2003-2004,included_unique_family_record,opeid_master,loan_direct__subsidized_disbursements,nominal_usd,1042,1042,0,5308816023.0
direct_loans,2003-2004,included_unique_family_record,opeid_master,loan_direct__unsubsidized_loans_originated_amt,nominal_usd,1042,1042,0,4532013393.0
direct_loans,2003-2004,included_unique_family_record,opeid_master,loan_direct__unsubsidized_disbursements,nominal_usd,1042,1042,0,4189413702.0
direct_loans,2003-2004,included_unique_family_record,opeid_master,loan_direct__plus_loans_originated_amt,nominal_usd,1042,1042,0,1802550663.0
direct_loans,2003-2004,included_unique_family_record,opeid_master,loan_direct__plus_disbursements,nominal_usd,1042,1042,0,1701639228.0
direct_loans,2003-2004,included_unique_family_record,opeid_master,loan_direct__grad_plus_loans_originated_amt,nominal_usd,1042,0,1042,
direct_loans,2003-2004,included_unique_family_record,opeid_master,loan_direct__grad_plus_disbursements,nominal_usd,1042,0,1042,
direct_loans,2003-2004,included_unique_family_record,opeid_master,loan_direct__parent_plus_loans_originated_amt,nominal_usd,1042,0,1042,
direct_loans,2003-2004,included_unique_family_record,opeid_master,loan_direct__parent_plus_disbursements,nominal_usd,1042,0,1042,
direct_loans,2003-2004,included_unique_family_record,opeid_master,loan_direct__subsidized_undergraduate_loans_originated_amt,nominal_usd,1042,0,1042,
direct_loans,2003-2004,included_unique_family_record,opeid_master,loan_direct__subsidized_undergraduate_disbursements,nominal_usd,1042,0,1042,
direct_loans,2003-2004,included_unique_family_record,opeid_master,loan_direct__subsidized_graduate_loans_originated_amt,nominal_usd,1042,0,1042,
direct_loans,2003-2004,included_unique_family_record,opeid_master,loan_direct__subsidized_graduate_disbursements,nominal_usd,1042,0,1042,
direct_loans,2003-2004,included_unique_family_record,opeid_master,loan_direct__unsubsidized_undergraduate_loans_originated_amt,nominal_usd,1042,0,1042,
direct_loans,2003-2004,included_unique_family_record,opeid_master,loan_direct__unsubsidized_undergraduate_disbursements,nominal_usd,1042,0,1042,
direct_loans,2003-2004,included_unique_family_record,opeid_master,loan_direct__unsubsidized_graduate_loans_originated_amt,nominal_usd,1042,0,1042,
direct_loans,2003-2004,included_unique_family_record,opeid_master,loan_direct__unsubsidized_graduate_disbursements,nominal_usd,1042,0,1042,
direct_loans,2004-2005,ambiguous_family_multiple_records,opeid_master,loan_direct__subsidized_loans_originated_amt,nominal_usd,2,2,0,8213924.0
direct_loans,2004-2005,ambiguous_family_multiple_records,opeid_master,loan_direct__subsidized_disbursements,nominal_usd,2,2,0,7617417.0
direct_loans,2004-2005,ambiguous_family_multiple_records,opeid_master,loan_direct__unsubsidized_loans_originated_amt,nominal_usd,2,2,0,6510783.0
direct_loans,2004-2005,ambiguous_family_multiple_records,opeid_master,loan_direct__unsubsidized_disbursements,nominal_usd,2,2,0,5998820.0
direct_loans,2004-2005,ambiguous_family_multiple_records,opeid_master,loan_direct__plus_loans_originated_amt,nominal_usd,2,2,0,511615.0
direct_loans,2004-2005,ambiguous_family_multiple_records,opeid_master,loan_direct__plus_disbursements,nominal_usd,2,2,0,482549.0
direct_loans,2004-2005,ambiguous_family_multiple_records,opeid_master,loan_direct__grad_plus_loans_originated_amt,nominal_usd,2,0,2,
direct_loans,2004-2005,ambiguous_family_multiple_records,opeid_master,loan_direct__grad_plus_disbursements,nominal_usd,2,0,2,
direct_loans,2004-2005,ambiguous_family_multiple_records,opeid_master,loan_direct__parent_plus_loans_originated_amt,nominal_usd,2,0,2,
direct_loans,2004-2005,ambiguous_family_multiple_records,opeid_master,loan_direct__parent_plus_disbursements,nominal_usd,2,0,2,
direct_loans,2004-2005,ambiguous_family_multiple_records,opeid_master,loan_direct__subsidized_undergraduate_loans_originated_amt,nominal_usd,2,0,2,
direct_loans,2004-2005,ambiguous_family_multiple_records,opeid_master,loan_direct__subsidized_undergraduate_disbursements,nominal_usd,2,0,2,
direct_loans,2004-2005,ambiguous_family_multiple_records,opeid_master,loan_direct__subsidized_graduate_loans_originated_amt,nominal_usd,2,0,2,
direct_loans,2004-2005,ambiguous_family_multiple_records,opeid_master,loan_direct__subsidized_graduate_disbursements,nominal_usd,2,0,2,
direct_loans,2004-2005,ambiguous_family_multiple_records,opeid_master,loan_direct__unsubsidized_undergraduate_loans_originated_amt,nominal_usd,2,0,2,
direct_loans,2004-2005,ambiguous_family_multiple_records,opeid_master,loan_direct__unsubsidized_undergraduate_disbursements,nominal_usd,2,0,2,
direct_loans,2004-2005,ambiguous_family_multiple_records,opeid_master,loan_direct__unsubsidized_graduate_loans_originated_amt,nominal_usd,2,0,2,
direct_loans,2004-2005,ambiguous_family_multiple_records,opeid_master,loan_direct__unsubsidized_graduate_disbursements,nominal_usd,2,0,2,
direct_loans,2004-2005,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_loans_originated_amt,nominal_usd,54,54,0,414043621.0
direct_loans,2004-2005,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_disbursements,nominal_usd,54,54,0,381050893.0
direct_loans,2004-2005,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_loans_originated_amt,nominal_usd,54,54,0,320753470.0
direct_loans,2004-2005,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_disbursements,nominal_usd,54,54,0,291149165.0
direct_loans,2004-2005,excluded_annual_identity_unresolved,opeid_master,loan_direct__plus_loans_originated_amt,nominal_usd,54,54,0,126043674.0
direct_loans,2004-2005,excluded_annual_identity_unresolved,opeid_master,loan_direct__plus_disbursements,nominal_usd,54,54,0,118707652.0
direct_loans,2004-2005,excluded_annual_identity_unresolved,opeid_master,loan_direct__grad_plus_loans_originated_amt,nominal_usd,54,0,54,
direct_loans,2004-2005,excluded_annual_identity_unresolved,opeid_master,loan_direct__grad_plus_disbursements,nominal_usd,54,0,54,
direct_loans,2004-2005,excluded_annual_identity_unresolved,opeid_master,loan_direct__parent_plus_loans_originated_amt,nominal_usd,54,0,54,
direct_loans,2004-2005,excluded_annual_identity_unresolved,opeid_master,loan_direct__parent_plus_disbursements,nominal_usd,54,0,54,
direct_loans,2004-2005,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_undergraduate_loans_originated_amt,nominal_usd,54,0,54,
direct_loans,2004-2005,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_undergraduate_disbursements,nominal_usd,54,0,54,
direct_loans,2004-2005,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_graduate_loans_originated_amt,nominal_usd,54,0,54,
direct_loans,2004-2005,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_graduate_disbursements,nominal_usd,54,0,54,
direct_loans,2004-2005,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_undergraduate_loans_originated_amt,nominal_usd,54,0,54,
direct_loans,2004-2005,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_undergraduate_disbursements,nominal_usd,54,0,54,
direct_loans,2004-2005,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_graduate_loans_originated_amt,nominal_usd,54,0,54,
direct_loans,2004-2005,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_graduate_disbursements,nominal_usd,54,0,54,
direct_loans,2004-2005,included_unique_family_record,opeid_master,loan_direct__subsidized_loans_originated_amt,nominal_usd,1026,1026,0,5619161192.0
direct_loans,2004-2005,included_unique_family_record,opeid_master,loan_direct__subsidized_disbursements,nominal_usd,1026,1026,0,5250481061.0
direct_loans,2004-2005,included_unique_family_record,opeid_master,loan_direct__unsubsidized_loans_originated_amt,nominal_usd,1026,1026,0,4562275093.0
direct_loans,2004-2005,included_unique_family_record,opeid_master,loan_direct__unsubsidized_disbursements,nominal_usd,1026,1026,0,4220493180.0
direct_loans,2004-2005,included_unique_family_record,opeid_master,loan_direct__plus_loans_originated_amt,nominal_usd,1026,1026,0,1987397567.0
direct_loans,2004-2005,included_unique_family_record,opeid_master,loan_direct__plus_disbursements,nominal_usd,1026,1026,0,1882053371.0
direct_loans,2004-2005,included_unique_family_record,opeid_master,loan_direct__grad_plus_loans_originated_amt,nominal_usd,1026,0,1026,
direct_loans,2004-2005,included_unique_family_record,opeid_master,loan_direct__grad_plus_disbursements,nominal_usd,1026,0,1026,
direct_loans,2004-2005,included_unique_family_record,opeid_master,loan_direct__parent_plus_loans_originated_amt,nominal_usd,1026,0,1026,
direct_loans,2004-2005,included_unique_family_record,opeid_master,loan_direct__parent_plus_disbursements,nominal_usd,1026,0,1026,
direct_loans,2004-2005,included_unique_family_record,opeid_master,loan_direct__subsidized_undergraduate_loans_originated_amt,nominal_usd,1026,0,1026,
direct_loans,2004-2005,included_unique_family_record,opeid_master,loan_direct__subsidized_undergraduate_disbursements,nominal_usd,1026,0,1026,
direct_loans,2004-2005,included_unique_family_record,opeid_master,loan_direct__subsidized_graduate_loans_originated_amt,nominal_usd,1026,0,1026,
direct_loans,2004-2005,included_unique_family_record,opeid_master,loan_direct__subsidized_graduate_disbursements,nominal_usd,1026,0,1026,
direct_loans,2004-2005,included_unique_family_record,opeid_master,loan_direct__unsubsidized_undergraduate_loans_originated_amt,nominal_usd,1026,0,1026,
direct_loans,2004-2005,included_unique_family_record,opeid_master,loan_direct__unsubsidized_undergraduate_disbursements,nominal_usd,1026,0,1026,
direct_loans,2004-2005,included_unique_family_record,opeid_master,loan_direct__unsubsidized_graduate_loans_originated_amt,nominal_usd,1026,0,1026,
direct_loans,2004-2005,included_unique_family_record,opeid_master,loan_direct__unsubsidized_graduate_disbursements,nominal_usd,1026,0,1026,
direct_loans,2005-2006,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_loans_originated_amt,nominal_usd,50,50,0,384345593.0
direct_loans,2005-2006,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_disbursements,nominal_usd,50,50,0,354805505.0
direct_loans,2005-2006,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_loans_originated_amt,nominal_usd,50,50,0,316107602.0
direct_loans,2005-2006,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_disbursements,nominal_usd,50,50,0,288516324.0
direct_loans,2005-2006,excluded_annual_identity_unresolved,opeid_master,loan_direct__plus_loans_originated_amt,nominal_usd,50,50,0,149350956.0
direct_loans,2005-2006,excluded_annual_identity_unresolved,opeid_master,loan_direct__plus_disbursements,nominal_usd,50,50,0,140261852.0
direct_loans,2005-2006,excluded_annual_identity_unresolved,opeid_master,loan_direct__grad_plus_loans_originated_amt,nominal_usd,50,50,0,6600.0
direct_loans,2005-2006,excluded_annual_identity_unresolved,opeid_master,loan_direct__grad_plus_disbursements,nominal_usd,50,50,0,6600.0
direct_loans,2005-2006,excluded_annual_identity_unresolved,opeid_master,loan_direct__parent_plus_loans_originated_amt,nominal_usd,50,0,50,
direct_loans,2005-2006,excluded_annual_identity_unresolved,opeid_master,loan_direct__parent_plus_disbursements,nominal_usd,50,0,50,
direct_loans,2005-2006,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_undergraduate_loans_originated_amt,nominal_usd,50,0,50,
direct_loans,2005-2006,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_undergraduate_disbursements,nominal_usd,50,0,50,
direct_loans,2005-2006,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_graduate_loans_originated_amt,nominal_usd,50,0,50,
direct_loans,2005-2006,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_graduate_disbursements,nominal_usd,50,0,50,
direct_loans,2005-2006,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_undergraduate_loans_originated_amt,nominal_usd,50,0,50,
direct_loans,2005-2006,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_undergraduate_disbursements,nominal_usd,50,0,50,
direct_loans,2005-2006,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_graduate_loans_originated_amt,nominal_usd,50,0,50,
direct_loans,2005-2006,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_graduate_disbursements,nominal_usd,50,0,50,
direct_loans,2005-2006,included_unique_family_record,opeid_master,loan_direct__subsidized_loans_originated_amt,nominal_usd,1027,1027,0,5510216917.0
direct_loans,2005-2006,included_unique_family_record,opeid_master,loan_direct__subsidized_disbursements,nominal_usd,1027,1027,0,5139118283.0
direct_loans,2005-2006,included_unique_family_record,opeid_master,loan_direct__unsubsidized_loans_originated_amt,nominal_usd,1027,1027,0,4734875934.0
direct_loans,2005-2006,included_unique_family_record,opeid_master,loan_direct__unsubsidized_disbursements,nominal_usd,1027,1027,0,4376878108.0
direct_loans,2005-2006,included_unique_family_record,opeid_master,loan_direct__plus_loans_originated_amt,nominal_usd,1027,1027,0,2140907746.0
direct_loans,2005-2006,included_unique_family_record,opeid_master,loan_direct__plus_disbursements,nominal_usd,1027,1027,0,2011460648.0
direct_loans,2005-2006,included_unique_family_record,opeid_master,loan_direct__grad_plus_loans_originated_amt,nominal_usd,1027,1027,0,7330264.0
direct_loans,2005-2006,included_unique_family_record,opeid_master,loan_direct__grad_plus_disbursements,nominal_usd,1027,1027,0,6618268.0
direct_loans,2005-2006,included_unique_family_record,opeid_master,loan_direct__parent_plus_loans_originated_amt,nominal_usd,1027,0,1027,
direct_loans,2005-2006,included_unique_family_record,opeid_master,loan_direct__parent_plus_disbursements,nominal_usd,1027,0,1027,
direct_loans,2005-2006,included_unique_family_record,opeid_master,loan_direct__subsidized_undergraduate_loans_originated_amt,nominal_usd,1027,0,1027,
direct_loans,2005-2006,included_unique_family_record,opeid_master,loan_direct__subsidized_undergraduate_disbursements,nominal_usd,1027,0,1027,
